worker,source_file,recording_type,window_number,window_start_seconds,window_end_seconds,window_center_seconds,samples_in_window,primary_label,event_subtype,accel_mean_g,accel_std_g,accel_min_g,accel_max_g,accel_range_g,gyro_mean_dps,gyro_std_dps,gyro_max_dps,jerk_mean_g_per_second,jerk_std_g_per_second,jerk_max_g_per_second,sma_g,gyro_sma_dps,orientation_change_deg,axis_accel_std_total_g
kwanteng,KT_Normal.csv,normal_work,222,111.529,112.529,112.029,25,normal,normal_work,1.0369,0.09108,0.89716,1.23852,0.34136,58.73878,39.81646,135.67457,1.02438,1.32732,5.95919,1.31609,82.54706,25.5365,0.26274
kwanteng,KT_Normal.csv,normal_work,223,112.029,113.029,112.529,25,normal,normal_work,1.03768,0.12306,0.86544,1.36678,0.50134,58.60654,28.71524,127.68467,1.93217,2.06512,9.48673,1.33117,83.14146,13.70661,0.30332
kwanteng,KT_Normal.csv,normal_work,224,112.529,113.529,113.029,25,normal,normal_work,1.05113,0.11156,0.86544,1.36678,0.50134,57.70362,23.3561,98.69666,1.65397,2.08702,9.48673,1.27358,80.06875,12.33142,0.25806
kwanteng,KT_Normal.csv,normal_work,225,113.029,114.029,113.529,25,normal,normal_work,1.03487,0.13122,0.81452,1.27315,0.45863,71.98747,45.69461,168.30684,0.92853,1.3405,6.46148,1.29469,96.5216,26.71783,0.27164
kwanteng,KT_Normal.csv,normal_work,226,113.529,114.529,114.029,25,normal,normal_work,1.04733,0.16852,0.81452,1.27791,0.46339,67.45728,46.04324,168.30684,2.39911,2.20903,7.18201,1.40183,89.94046,11.52739,0.31961
kwanteng,KT_Normal.csv,normal_work,227,114.029,115.029,114.529,25,normal,normal_work,1.04292,0.11925,0.84359,1.27791,0.43432,42.58828,18.85207,87.32785,2.21211,2.2142,7.18201,1.33524,58.56174,29.13335,0.30207
kwanteng,KT_Normal.csv,normal_work,228,114.529,115.529,115.029,25,normal,normal_work,1.07524,0.10384,0.87207,1.29058,0.41851,61.89884,39.55734,149.78566,1.191,1.33933,4.33408,1.31707,86.88846,15.12421,0.24661
kwanteng,KT_Normal.csv,normal_work,229,115.029,116.029,115.529,25,normal,normal_work,1.01845,0.19632,0.75133,1.35161,0.60028,65.6811,37.62294,149.78566,1.73837,2.10296,7.23893,1.30616,91.74548,16.28824,0.31318
kwanteng,KT_Normal.csv,normal_work,230,115.529,116.529,116.029,25,normal,normal_work,0.96752,0.16319,0.75133,1.35161,0.60028,48.2381,19.23748,95.5272,1.78059,2.36495,7.23893,1.22683,69.07625,27.83811,0.28598
kwanteng,KT_Normal.csv,normal_work,231,116.029,117.029,116.529,25,normal,normal_work,1.04481,0.11968,0.821,1.27577,0.45477,61.56768,28.64124,125.78843,1.43737,1.48247,5.79336,1.2504,85.09004,10.79487,0.22397
kwanteng,KT_Normal.csv,normal_work,232,116.529,117.529,117.029,25,normal,normal_work,1.02833,0.13171,0.87461,1.27577,0.40116,59.23233,31.6842,125.78843,1.43903,1.79308,8.16943,1.31884,76.21951,12.3809,0.26715
kwanteng,KT_Normal.csv,normal_work,233,117.029,118.029,117.529,25,normal,normal_work,0.97491,0.08895,0.80907,1.20365,0.39457,50.27609,27.50456,93.47974,1.62466,2.33024,8.65959,1.2495,67.16509,17.1636,0.25677
kwanteng,KT_Normal.csv,normal_work,234,117.529,118.529,118.029,25,normal,normal_work,1.01996,0.10769,0.80907,1.29849,0.48942,58.33868,36.35358,127.32446,1.5395,1.88039,8.65959,1.22601,80.08524,9.27661,0.21332
kwanteng,KT_Normal.csv,normal_work,235,118.029,119.029,118.529,25,normal,normal_work,1.02499,0.11382,0.79385,1.29849,0.50464,81.83353,43.99035,152.98771,1.26721,1.70706,6.64875,1.25603,104.54047,20.69266,0.22437
kwanteng,KT_Normal.csv,normal_work,236,118.529,119.529,119.029,25,normal,normal_work,0.9905,0.09808,0.79385,1.12768,0.33383,94.64819,45.817,165.46494,1.30894,1.78997,6.64875,1.239,120.03437,18.04037,0.22781
kwanteng,KT_Normal.csv,normal_work,237,119.029,120.029,119.529,25,normal,normal_work,1.00043,0.06492,0.86103,1.12768,0.26665,57.46702,49.46593,165.46494,0.87321,1.24945,4.77398,1.22033,76.62181,2.71235,0.16236
pierre,(die) pieere.csv,fall_like,15,7.028,8.028,7.528,25,fall,fall_recovery,1.14314,0.40533,0.52835,1.93724,1.40889,190.86113,77.91197,367.76204,3.78878,4.222,16.598,1.66884,291.48276,34.08906,0.59353
pierre,(die) pieere.csv,fall_like,16,7.528,8.528,8.028,25,fall,fall_recovery,1.04161,0.39015,0.49769,1.93724,1.43954,171.05867,76.13636,367.76204,3.96377,3.81636,16.598,1.53695,250.21672,72.84163,0.71869
pierre,(die) pieere.csv,fall_like,17,8.028,9.028,8.528,26,fall,fall_recovery,1.45174,0.94318,0.49769,4.04053,3.54283,290.59875,203.82125,709.42694,8.14782,9.85088,39.30358,2.16321,410.28449,51.22316,1.37792
pierre,(die) pieere.csv,fall_like,18,8.528,9.528,9.028,25,fall,fall_recovery,1.73885,0.86681,0.5125,4.04053,3.52803,322.35057,189.50693,709.42694,8.85421,9.82986,39.30358,2.70507,465.90842,37.33992,1.11459
pierre,(die) pieere.csv,fall_like,19,9.028,10.028,9.528,25,fall,fall_recovery,1.59702,0.62212,0.69506,3.21255,2.51749,291.2521,166.88109,741.51823,5.91354,5.78313,23.55246,2.44929,440.83787,38.65577,0.84089
pierre,(die) pieere.csv,fall_like,20,9.528,10.528,10.028,25,fall,fall_recovery,1.80594,0.84409,0.69506,3.43142,2.73636,405.46659,178.64548,800.13579,7.38158,7.29687,32.31312,2.43005,574.00444,112.8088,1.47055
pierre,(near miss) P.csv,near_miss,16,7.539,8.539,8.039,25,near_miss,near_miss,1.03934,0.11667,0.85712,1.3595,0.50239,163.53075,105.99425,336.59038,0.97427,2.172,10.07682,1.65331,246.00753,32.74964,0.4087
pierre,(near miss) P.csv,near_miss,17,8.039,9.039,8.539,25,near_miss,near_miss,1.27037,0.27803,0.99289,1.74062,0.74773,136.40128,65.12007,231.79227,0.85126,1.63549,8.57512,1.9998,228.30243,64.02147,0.68088
pierre,(near miss) P.csv,near_miss,18,8.539,9.539,9.039,25,near_miss,near_miss,2.08615,0.78159,1.34984,4.04181,2.69196,301.01773,119.62599,547.41945,5.36407,11.28726,51.56783,3.13709,468.42075,39.92923,1.14005
pierre,(near miss) P.csv,near_miss,19,9.039,10.039,9.539,25,near_miss,near_miss,2.37209,0.65194,1.57852,4.04181,2.46329,357.81848,83.71506,547.41945,6.38099,11.07661,51.56783,3.59061,526.75202,10.16814,0.90291
pierre,(near miss) P.csv,near_miss,20,9.539,10.539,10.039,25,near_miss,near_miss,1.86596,0.6784,0.47989,3.10865,2.62876,338.60046,125.79928,576.12238,7.53179,7.67175,28.91606,2.89776,495.0359,14.01947,1.13046
pierre,(near miss) P.csv,near_miss,21,10.039,11.039,10.539,25,near_miss,near_miss,1.75162,0.83125,0.47989,3.16045,2.68056,302.38728,152.2286,576.12238,7.88659,8.85716,28.91606,2.76738,432.77462,90.37933,1.29045
pierre,(normal) P motion_data.csv,normal_work,1,0.029,1.029,0.529,26,normal,normal_work,1.22716,0.44084,0.48466,2.11426,1.6296,201.44904,69.53006,378.41458,4.18466,2.90433,10.90384,1.83275,292.03242,55.95471,0.79536
pierre,(normal) P motion_data.csv,normal_work,2,0.529,1.529,1.029,25,normal,normal_work,1.04299,0.26734,0.39752,1.55161,1.15409,147.44463,60.01434,247.9188,3.37402,2.75905,8.8073,1.55326,221.38689,45.3542,0.48859
pierre,(normal) P motion_data.csv,normal_work,3,1.029,2.029,1.529,25,normal,normal_work,0.99173,0.20294,0.39752,1.28229,0.88477,202.94638,137.29287,539.4158,2.49849,2.60594,9.73,1.41398,304.67069,50.95508,0.46235
pierre,(normal) P motion_data.csv,normal_work,4,1.529,2.529,2.029,25,normal,normal_work,0.97585,0.17153,0.54128,1.28229,0.74101,428.22474,279.33756,990.95399,2.47293,2.90263,11.39963,1.38963,637.20778,99.75714,0.7012
pierre,(normal) P motion_data.csv,normal_work,5,2.029,3.029,2.529,25,normal,normal_work,1.09354,0.29327,0.54128,1.75098,1.2097,351.31462,312.87266,990.95399,2.90786,3.66485,11.90869,1.61172,506.77915,107.33487,0.87172
pierre,(normal) P motion_data.csv,normal_work,6,2.529,3.529,3.029,25,normal,normal_work,1.05256,0.33732,0.57452,1.75098,1.17646,124.15993,57.94854,304.64253,4.10501,4.39745,14.00768,1.60769,165.86918,52.16549,0.56182
pierre,(normal) P motion_data.csv,normal_work,7,3.029,4.029,3.529,25,normal,normal_work,0.90865,0.21734,0.57452,1.3224,0.74788,141.02912,42.71464,245.50862,3.79253,3.98794,14.00768,1.36718,194.22165,32.87708,0.34297
pierre,(normal) P motion_data.csv,normal_work,8,3.529,4.529,4.029,25,normal,normal_work,1.06133,0.17287,0.66774,1.2686,0.60086,145.76429,42.84655,245.50862,1.56424,2.54697,9.86419,1.66339,203.78456,24.22375,0.31525
pierre,(normal) P motion_data.csv,normal_work,9,4.029,5.029,4.529,25,normal,normal_work,1.08933,0.18652,0.59641,1.3065,0.71009,99.55072,32.91161,173.91525,2.27775,3.73571,15.2264,1.74893,139.32653,20.06206,0.31081
pierre,(normal) P motion_data.csv,normal_work,10,4.529,5.529,5.029,25,normal,normal_work,1.04339,0.22017,0.59641,1.39497,0.79857,73.40354,17.80348,100.76813,2.99464,4.21612,15.2264,1.62995,102.60273,19.29238,0.35968
pierre,(normal) P motion_data.csv,normal_work,11,5.029,6.029,5.529,25,normal,normal_work,1.11627,0.20667,0.83131,1.50243,0.67112,106.78047,55.19873,197.01366,2.03145,3.63763,13.17484,1.64216,144.21467,10.73435,0.30181
pierre,(normal) P motion_data.csv,normal_work,12,5.529,6.529,6.029,25,normal,normal_work,1.0036,0.22259,0.76298,1.50243,0.73945,119.22147,46.18711,197.01366,1.73306,3.81415,15.09529,1.42376,161.82582,18.34681,0.34187
pierre,(normal) P motion_data.csv,normal_work,13,6.029,7.029,6.529,25,normal,normal_work,0.93081,0.1804,0.76298,1.49894,0.73597,120.94369,44.24142,198.43873,1.86809,4.08368,15.46884,1.25235,168.5181,58.46163,0.48446
pierre,(normal) P motion_data.csv,normal_work,14,6.529,7.529,7.029,25,normal,normal_work,1.13754,0.25303,0.84579,1.51941,0.67361,115.23345,49.33046,198.43873,2.09294,4.17697,16.28459,1.50383,164.29279,11.23361,0.43655
pierre,(normal) P motion_data.csv,normal_work,15,7.029,8.029,7.529,25,normal,normal_work,1.16856,0.28741,0.59314,1.51941,0.92626,113.35615,62.52001,227.05139,2.43015,3.70472,16.28459,1.48295,169.70828,23.06541,0.43362
pierre,(normal) P motion_data.csv,normal_work,16,7.529,8.529,8.029,25,normal,normal_work,1.04693,0.29825,0.57028,1.53864,0.96836,121.77386,58.87414,227.05139,3.32608,5.05661,24.20896,1.34556,178.5244,19.53425,0.45681
pierre,(normal) P motion_data.csv,normal_work,17,8.029,9.029,8.529,25,normal,normal_work,1.06138,0.24216,0.57028,1.53864,0.96836,111.93733,48.01711,252.1435,2.84747,4.9614,24.20896,1.35894,162.22865,10.58342,0.41434
pierre,(normal) P motion_data.csv,normal_work,18,8.529,9.529,9.029,25,normal,normal_work,1.06245,0.18071,0.69656,1.37206,0.6755,131.00544,53.35172,252.1435,1.8522,2.25534,7.75944,1.37619,189.39296,35.34657,0.37295
pierre,(normal) P motion_data.csv,normal_work,19,9.029,10.029,9.529,25,normal,normal_work,1.06774,0.17212,0.69656,1.28583,0.58927,111.20216,45.32728,208.48433,1.5994,2.17519,7.84365,1.46829,150.53374,29.22898,0.41874
pierre,(normal) P motion_data.csv,normal_work,20,9.529,10.529,10.029,25,normal,normal_work,1.10104,0.1303,0.89716,1.30812,0.41095,133.42442,61.52751,224.16612,1.43772,1.74789,7.84365,1.50468,182.92495,39.17015,0.37471
pierre,(normal) P motion_data.csv,normal_work,21,10.029,11.029,10.529,25,normal,normal_work,1.05655,0.0954,0.89716,1.30812,0.41095,182.30092,45.37161,259.94407,0.99883,1.0786,3.99734,1.3724,254.64809,16.85408,0.33908
pierre,(normal) P motion_data.csv,normal_work,22,10.529,11.529,11.029,25,normal,normal_work,1.07654,0.07689,0.97842,1.20947,0.23104,171.83708,40.69094,259.94407,0.75574,1.2123,4.76335,1.28535,240.12158,15.16474,0.23902
pierre,(normal) P motion_data.csv,normal_work,23,11.029,12.029,11.529,25,normal,normal_work,1.05261,0.16385,0.70242,1.36387,0.66145,131.53496,42.54397,205.76725,2.16443,2.73789,11.44406,1.29125,192.17795,10.92694,0.31878
pierre,(normal) P motion_data.csv,normal_work,24,11.529,12.529,12.029,25,normal,normal_work,1.02977,0.16046,0.70242,1.36387,0.66145,82.35893,39.30055,167.36075,2.13436,2.70282,11.44406,1.27461,118.39238,24.38061,0.32597
pierre,(normal) P motion_data.csv,normal_work,25,12.029,13.029,12.529,25,normal,normal_work,1.05796,0.10915,0.88784,1.25963,0.37179,93.38734,54.75556,221.45338,1.134,1.2128,5.13991,1.30495,129.67655,24.48456,0.27995
pierre,(normal) P motion_data.csv,normal_work,26,12.529,13.529,13.029,25,normal,normal_work,1.08648,0.13727,0.88784,1.40287,0.51503,104.41966,44.07701,221.45338,2.00836,2.49307,10.78755,1.40872,153.82098,8.08526,0.37256
pierre,(normal) P motion_data.csv,normal_work,27,13.029,14.029,13.529,25,normal,normal_work,1.06493,0.16188,0.7601,1.40287,0.64277,86.48106,59.07544,318.69257,1.84795,2.64324,10.78755,1.37578,125.23337,37.52429,0.40263
pierre,(normal) P motion_data.csv,normal_work,28,13.529,14.529,14.029,25,normal,normal_work,0.97338,0.15914,0.71976,1.1514,0.43164,85.12483,59.63061,318.69257,1.33482,2.2544,10.49087,1.29503,121.99894,16.13536,0.34259
pierre,(normal) P motion_data.csv,normal_work,29,14.029,15.029,14.529,25,normal,normal_work,1.00617,0.16169,0.71976,1.27001,0.55025,82.3806,42.97107,193.90919,1.55389,2.23281,10.49087,1.45551,125.72732,32.28856,0.32189
pierre,(normal) P motion_data.csv,normal_work,30,14.529,15.529,15.029,25,normal,normal_work,1.09133,0.1352,0.91265,1.42878,0.51613,102.32842,63.04113,198.18025,1.79828,1.89628,6.74091,1.64345,146.14847,41.97953,0.35797
pierre,(normal) P motion_data.csv,normal_work,31,15.029,16.029,15.529,24,normal,normal_work,1.06708,0.11572,0.93819,1.42878,0.49058,92.34515,54.25189,198.18025,1.46453,1.96886,6.74091,1.64991,132.09153,9.44209,0.37393
pierre,(normal) P motion_data.csv,normal_work,32,15.529,16.529,16.029,25,normal,normal_work,1.07074,0.16945,0.78732,1.36167,0.57435,102.58031,57.89075,204.98485,1.41956,3.15729,12.88791,1.64915,158.95748,13.16672,0.28068
pierre,(normal) P motion_data.csv,normal_work,33,16.029,17.029,16.529,26,normal,normal_work,1.07759,0.17899,0.78732,1.36167,0.57435,109.59251,55.77349,204.98485,1.47333,3.13214,12.88791,1.56575,166.84534,46.65461,0.42843
pierre,(normal) P motion_data.csv,normal_work,34,16.529,17.529,17.029,25,normal,normal_work,1.02169,0.12464,0.84536,1.23191,0.38656,68.18006,35.38364,158.64033,0.89352,1.72436,6.81335,1.50961,104.07405,34.21804,0.41758
pierre,(normal) P motion_data.csv,normal_work,35,17.029,18.029,17.529,25,normal,normal_work,0.94538,0.12552,0.73933,1.19939,0.46006,67.01459,44.99894,142.38884,1.01742,2.07856,7.56244,1.49528,101.80143,41.11593,0.3031
pierre,(normal) P motion_data.csv,normal_work,36,17.529,18.529,18.029,25,normal,normal_work,1.21023,0.41317,0.73933,1.82224,1.0829,98.34028,53.88579,150.39192,2.47278,5.61773,22.71502,1.84452,138.09375,32.72728,0.53455
pierre,(normal) P motion_data.csv,normal_work,37,18.029,19.029,18.529,25,normal,normal_work,1.29649,0.36846,0.88579,1.82224,0.93645,113.40243,67.39536,244.61465,2.82857,5.71762,22.71502,1.93699,165.29419,28.72836,0.54265
pierre,(normal) P motion_data.csv,normal_work,38,18.529,19.529,19.029,25,normal,normal_work,0.97398,0.24685,0.62955,1.42393,0.79438,96.04043,66.61514,244.61465,2.43992,4.09141,18.02152,1.47188,147.23721,28.07016,0.35515
pierre,(normal) P motion_data.csv,normal_work,39,19.029,20.029,19.529,25,normal,normal_work,1.04814,0.36209,0.62955,2.02412,1.39457,120.78089,50.7081,176.41494,2.91511,4.59291,18.02152,1.57157,192.47136,90.65717,0.75105
pierre,(normal) P motion_data.csv,normal_work,40,19.529,20.529,20.029,25,normal,normal_work,1.05683,0.3496,0.71405,2.02412,1.31007,174.00869,32.98994,226.69833,3.014,4.99025,21.63572,1.55498,283.91535,4.56853,0.64252
pierre,(normal) P motion_data.csv,normal_work,41,20.029,21.029,20.529,25,normal,normal_work,0.90907,0.22883,0.53247,1.64329,1.11082,129.29239,80.45381,226.69833,2.9344,5.06185,21.63572,1.35743,199.68722,79.76012,0.56377
pierre,(normal) P motion_data.csv,normal_work,42,20.529,21.529,21.029,25,normal,normal_work,1.01481,0.38669,0.33742,1.58695,1.24952,100.58519,58.32737,214.85494,2.96669,5.38921,23.99588,1.52412,141.16149,57.05329,0.52668
pierre,(normal) P motion_data.csv,normal_work,43,21.029,22.029,21.529,25,normal,normal_work,1.04363,0.3916,0.33742,1.58695,1.24952,101.99854,40.20279,156.21682,3.10655,5.56245,23.99588,1.53714,147.08349,14.27517,0.58479
pierre,(normal) P motion_data.csv,normal_work,44,21.529,22.529,22.029,25,normal,normal_work,1.03945,0.20897,0.57666,1.37603,0.79936,113.76218,86.66779,298.79645,2.32843,3.7777,16.99361,1.48507,177.01333,9.68008,0.42997
pierre,(normal) P motion_data.csv,normal_work,45,22.029,23.029,22.529,25,normal,normal_work,1.22911,0.42497,0.75162,2.25373,1.50211,135.18497,82.0196,298.79645,3.42366,6.22664,30.01144,1.92855,217.87988,59.12046,0.70389
pierre,(normal) P motion_data.csv,normal_work,46,22.529,23.529,23.029,25,normal,normal_work,1.10432,0.48694,0.57609,2.25373,1.67764,146.53454,59.34022,217.61448,3.82458,6.44836,30.01144,1.76782,228.17136,74.76751,0.77613
pierre,(normal) P motion_data.csv,normal_work,47,23.029,24.029,23.529,25,normal,normal_work,0.90404,0.14264,0.57609,1.13879,0.5627,134.58432,59.5471,217.61448,1.71457,2.65148,14.06756,1.28632,202.92657,18.93792,0.23406
pierre,(normal) P motion_data.csv,normal_work,48,23.529,24.529,24.029,25,normal,normal_work,1.10839,0.22738,0.7969,1.50301,0.7061,73.57034,24.41771,116.58637,1.53894,2.70034,13.59529,1.52411,106.24996,9.50279,0.57676
pierre,(normal) P motion_data.csv,normal_work,49,24.029,25.029,24.529,25,normal,normal_work,1.14503,0.20974,0.7969,1.50301,0.7061,103.91514,49.55387,179.17313,1.39119,2.73053,13.59529,1.63548,134.71229,41.15714,0.64181
pierre,(normal) P motion_data.csv,normal_work,50,24.529,25.529,25.029,25,normal,normal_work,1.03009,0.08159,0.91493,1.18792,0.27299,132.66558,35.74105,179.17313,0.97745,1.00626,4.33179,1.51802,174.83611,40.35551,0.35725
pierre,(normal) P motion_data.csv,normal_work,51,25.029,26.029,25.529,25,normal,normal_work,1.05063,0.12542,0.9127,1.39208,0.47937,145.53064,42.65891,207.99319,1.59796,2.51209,11.98433,1.53822,211.6982,37.19676,0.3715
pierre,(normal) P motion_data.csv,normal_work,52,25.529,26.529,26.029,25,normal,normal_work,1.04202,0.13049,0.91262,1.39208,0.47945,131.75241,47.56133,207.99319,1.59517,2.86589,11.98433,1.44978,198.80048,21.61239,0.35339
pierre,(normal) P motion_data.csv,normal_work,53,26.029,27.029,26.529,25,normal,normal_work,1.00373,0.27734,0.52746,1.62891,1.10146,109.85932,37.56674,200.51169,2.62146,4.87514,23.39443,1.30026,161.37702,17.48316,0.37728
pierre,(normal) P motion_data.csv,normal_work,54,26.529,27.529,27.029,25,normal,normal_work,1.03912,0.29498,0.52746,1.62891,1.10146,130.25204,31.26979,200.51169,3.19953,4.82816,23.39443,1.41285,199.26213,18.45488,0.47525
pierre,(normal) P motion_data.csv,normal_work,55,27.029,28.029,27.529,25,normal,normal_work,1.08932,0.31121,0.54329,2.03973,1.49644,144.24578,31.46134,211.76794,4.34487,7.23723,37.41111,1.43561,222.53575,23.92951,0.58452
pierre,(normal) P motion_data.csv,normal_work,56,27.529,28.529,28.029,25,normal,normal_work,1.31549,0.48487,0.54329,2.03973,1.49644,131.41478,36.25362,211.76794,4.33288,7.98609,37.41111,1.85144,185.28139,12.33406,0.76121
pierre,(normal) P motion_data.csv,normal_work,57,28.029,29.029,28.529,25,normal,normal_work,1.24787,0.47605,0.5579,2.00183,1.44394,119.83744,25.00837,167.4748,3.09026,5.02704,20.67153,1.7981,168.06168,59.25008,0.67784
pierre,(normal) P motion_data.csv,normal_work,58,28.529,29.529,29.029,25,normal,normal_work,1.26541,0.38457,0.5579,1.94489,1.38699,177.12453,59.6115,258.66975,2.95466,3.83997,14.86395,1.84332,269.42716,57.17387,0.77289
pierre,(normal) P motion_data.csv,normal_work,59,29.029,30.029,29.529,25,normal,normal_work,1.51605,0.18661,1.06272,1.94489,0.88217,228.00679,121.32034,661.70521,3.49482,4.48147,16.72771,2.26531,359.04175,76.53543,1.09913
pierre,(normal) P motion_data.csv,normal_work,60,29.529,30.529,30.029,25,normal,normal_work,1.13299,0.52618,0.35576,2.48185,2.12609,274.65668,154.77635,661.70521,5.29164,7.84098,35.2434,1.6549,446.31416,64.76531,1.01061
pierre,(normal) P motion_data.csv,normal_work,61,30.029,31.029,30.529,25,normal,normal_work,1.05945,0.57648,0.35576,2.48185,2.12609,210.22867,141.79131,514.34118,5.34453,7.53514,35.2434,1.47515,337.91304,68.89403,0.76755
pierre,(normal) P motion_data.csv,normal_work,62,30.529,31.529,31.029,25,normal,normal_work,1.40332,0.36363,0.56697,2.11815,1.55118,117.99972,25.81179,165.09994,2.95888,3.92289,16.50437,1.86987,178.96454,16.75568,0.61725
pierre,(normal) P motion_data.csv,normal_work,63,31.029,32.029,31.529,24,normal,normal_work,2.33039,1.22423,0.55482,3.99668,3.44186,212.76181,96.10569,345.20311,7.01173,20.06751,86.04662,2.73285,300.56771,31.82786,1.34986
pierre,(normal) P motion_data.csv,normal_work,64,31.529,32.529,32.029,25,normal,normal_work,2.05735,1.54564,0.37265,3.99668,3.62403,205.30104,100.08578,345.20311,12.47042,23.59341,86.04662,2.35434,272.85188,39.80434,1.63908
pierre,(normal) P motion_data.csv,normal_work,65,32.029,33.029,32.529,26,normal,normal_work,0.98645,0.70923,0.37265,3.29897,2.92632,130.14433,50.45018,250.22333,7.41388,14.91762,68.93165,1.34652,174.39254,12.8922,0.81331
pierre,(normal) P motion_data.csv,normal_work,66,32.529,33.529,33.029,25,normal,normal_work,0.98011,0.26844,0.53051,1.72377,1.19326,104.6925,62.4682,250.22333,3.1127,3.43838,12.38861,1.43062,149.16217,1.31026,0.48588
pierre,(normal) P motion_data.csv,normal_work,67,33.029,34.029,33.529,25,normal,normal_work,1.08605,0.36749,0.51519,1.7846,1.2694,121.93835,71.63941,242.85429,3.93325,4.27009,14.07513,1.48192,188.58951,13.43506,0.47487
pierre,(normal) P motion_data.csv,normal_work,68,33.529,34.529,34.029,25,normal,normal_work,1.13413,0.34002,0.51519,1.7846,1.2694,151.20769,51.53702,242.85429,4.28862,4.08978,14.07513,1.51749,232.48916,11.05842,0.52349
pierre,(normal) P motion_data.csv,normal_work,69,34.029,35.029,34.529,25,normal,normal_work,1.15598,0.30958,0.77013,1.82283,1.0527,127.9315,65.68538,276.94053,4.0144,5.06599,19.61701,1.54336,182.04733,38.71304,0.51769
pierre,(normal) P motion_data.csv,normal_work,70,34.529,35.529,35.029,25,normal,normal_work,1.10363,0.32472,0.64476,1.82283,1.17807,114.86046,66.86909,276.94053,3.49672,5.24503,19.61701,1.46875,156.49507,10.2757,0.51567
pierre,(normal) P motion_data.csv,normal_work,71,35.029,36.029,35.529,25,normal,normal_work,1.05456,0.22152,0.64476,1.48183,0.83707,97.17395,31.59181,175.11239,2.51557,3.52039,16.03767,1.39047,140.40712,54.8009,0.42483
pierre,(normal) P motion_data.csv,normal_work,72,35.529,36.529,36.029,25,normal,normal_work,1.08031,0.23004,0.72078,1.48183,0.76105,123.38194,57.81623,216.20466,2.71379,3.96428,16.24589,1.43688,189.81527,36.88917,0.42417
pierre,(normal) P motion_data.csv,normal_work,73,36.029,37.029,36.529,25,normal,normal_work,1.06448,0.21668,0.72078,1.47842,0.75764,116.87095,58.3149,216.20466,2.56761,3.74651,16.24589,1.4236,178.63632,24.56794,0.43706
pierre,(normal) P motion_data.csv,normal_work,74,36.529,37.529,37.029,25,normal,normal_work,1.09037,0.21379,0.72053,1.59128,0.87075,134.85521,71.15281,288.09065,2.71745,2.54054,10.00969,1.4072,201.31442,22.60304,0.43464
pierre,(normal) P motion_data.csv,normal_work,75,37.029,38.029,37.529,25,normal,normal_work,1.24466,0.38276,0.72053,2.05853,1.338,157.6934,61.04435,288.09065,3.79889,2.88551,10.00969,1.66469,235.36309,19.57338,0.62415
pierre,(normal) P motion_data.csv,normal_work,76,37.529,38.529,38.029,25,normal,normal_work,1.38181,0.62711,0.51096,2.65947,2.14852,144.08661,44.33376,202.29784,6.45919,8.22726,36.37396,1.75701,210.78396,47.96838,0.8204
pierre,(normal) P motion_data.csv,normal_work,77,38.029,39.029,38.529,25,normal,normal_work,1.38565,0.71604,0.27212,2.65947,2.38735,129.29725,53.83059,218.91846,9.45047,10.44161,36.37396,1.73377,187.27168,22.23224,0.94034
pierre,(normal) P motion_data.csv,normal_work,78,38.529,39.529,39.029,25,normal,normal_work,1.16428,0.80301,0.17223,3.07543,2.90321,111.96913,53.74371,218.91846,10.86706,14.46844,62.24051,1.46251,166.92453,16.72646,1.00174
pierre,(normal) P motion_data.csv,normal_work,79,39.029,40.029,39.529,25,normal,normal_work,1.0448,0.726,0.17223,3.07543,2.90321,127.97552,47.99483,218.77408,10.35811,14.04861,62.24051,1.2687,195.4771,61.17013,0.87259
pierre,(normal) P motion_data.csv,normal_work,80,39.529,40.529,40.029,25,normal,normal_work,1.24334,0.69623,0.27189,2.38249,2.1106,136.14204,42.99234,252.08856,9.34889,9.74351,36.57975,1.6153,195.88803,33.385,0.90554
pierre,(normal) P motion_data.csv,normal_work,81,40.029,41.029,40.529,25,normal,normal_work,1.30917,0.73229,0.27189,2.38249,2.1106,167.8411,51.14227,275.79165,8.20764,10.2266,36.57975,1.79738,223.72898,3.59659,0.87903
pierre,(normal) P motion_data.csv,normal_work,82,40.529,41.529,41.029,25,normal,normal_work,1.11733,0.71546,0.30379,2.40002,2.09623,191.27369,42.04592,275.79165,9.56823,14.71623,48.67468,1.59783,261.06381,21.17447,0.88718
pierre,(normal) P motion_data.csv,normal_work,83,41.029,42.029,41.529,25,normal,normal_work,1.02144,0.5494,0.30379,2.40002,2.09623,132.88217,75.75006,267.17197,7.05564,13.86787,48.67468,1.3942,197.54578,15.12809,0.69908
pierre,(normal) P motion_data.csv,normal_work,84,41.529,42.529,42.029,25,normal,normal_work,1.12038,0.37924,0.39704,1.75454,1.35751,113.66867,65.91009,233.3008,2.78118,4.99637,24.71271,1.49216,178.95078,55.0213,0.50995
pierre,(normal) P motion_data.csv,normal_work,85,42.029,43.029,42.529,25,normal,normal_work,1.01965,0.45862,0.33731,1.75454,1.41724,125.23094,51.12501,188.43351,3.91247,5.29948,24.71271,1.39105,192.59415,66.62889,0.66055
pierre,(normal) P motion_data.csv,normal_work,86,42.529,43.529,43.029,25,normal,normal_work,1.05043,0.53186,0.33731,2.13543,1.79812,114.69588,47.59642,211.2056,6.83887,8.53381,34.17284,1.38174,166.5893,8.02865,0.7945
